depth;name;parent_code_kemendagri;code_kemendagri
4;RIKIT BUR;11.02.09;11.02.09.2008
4;KERUKUNAN;11.02.09;11.02.09.2010
4;LAWE DUA;11.02.09;11.02.09.2011
4;REMA;11.02.09;11.02.09.2012
4;BAMBEL BARU;11.02.09;11.02.09.2013
4;PEJUANG;11.02.09;11.02.09.2014
4;DARUSSALAM;11.02.09;11.02.09.2015
4;AMALIAH;11.02.09;11.02.09.2016
4;SEBUDI JAYA;11.02.09;11.02.09.2017
4;GUMPANG;11.02.09;11.02.09.2018
4;KUTE GEKHAT;11.02.09;11.02.09.2019
4;PAYE KHAMBUNG;11.02.09;11.02.09.2020
4;MBAK SAKO;11.02.09;11.02.09.2021
4;DARUL IMAMI;11.02.09;11.02.09.2022
4;RIKIT BUR II;11.02.09;11.02.09.2023
4;KUTE EMPAT LIMA;11.02.09;11.02.09.2024
3;SEMADAM;11.02;11.02.10
4;SIMPANG SEMADAM;11.02.10;11.02.10.2001
4;SEMADAM AWAL;11.02.10;11.02.10.2002
4;SEMADAM ASAL;11.02.10;11.02.10.2003
4;LAWE KINGA GABUNGAN;11.02.10;11.02.10.2004
4;LAWE KINGA TEBING TINGGI;11.02.10;11.02.10.2005
4;KEBUN SERE;11.02.10;11.02.10.2006
4;LAWE BERINGIN HORAS;11.02.10;11.02.10.2007
4;LAWE. BERIGIN GAYO;11.02.10;11.02.10.2008
4;SUKA MAKMUR;11.02.10;11.02.10.2009
4;PASAR PUNTUNG;11.02.10;11.02.10.2010
4;TITI PASIR;11.02.10;11.02.10.2011
4;LAWE PETANDUK I;11.02.10;11.02.10.2012
4;NGKERAN ALUR BULUH;11.02.10;11.02.10.2013
4;KAMPUNG BARU;11.02.10;11.02.10.2014
4;SEPAKAT SEGENAP;11.02.10;11.02.10.2015
4;SELAMAT INDAH;11.02.10;11.02.10.2016
4;LAWE KINGE LAPTER;11.02.10;11.02.10.2017
4;LAWE MEJILE;11.02.10;11.02.10.2018
4;LAWE PETANDUK-II;11.02.10;11.02.10.2019
3;BABUL RAHMAH;11.02;11.02.11
4;TITI MAS;11.02.11;11.02.11.2004
4;MERANTI;11.02.11;11.02.11.2005
4;KUTE LANG-LANG;11.02.11;11.02.11.2006
4;LAWE SUMUR;11.02.11;11.02.11.2007
4;PARDAMAIAN;11.02.11;11.02.11.2008
4;SALIM PIPIT;11.02.11;11.02.11.2009
4;PENGUHAPAN;11.02.11;11.02.11.2010
4;LUMBAN TUA;11.02.11;11.02.11.2011
4;MUTIARA DAMAI;11.02.11;11.02.11.2012
4;DOLOK NAULI;11.02.11;11.02.11.2013
4;TUHI JONGKAT;11.02.11;11.02.11.2014
4;UNING SIGUGUR;11.02.11;11.02.11.2015
4;LUMBAN SITIO-TIO;11.02.11;11.02.11.2016
4;LAWE MALUM;11.02.11;11.02.11.2017
4;ALUR BANING;11.02.11;11.02.11.2018
4;LINGGA ALAS;11.02.11;11.02.11.2019
4;KHAMBUNG  TUMBUNG;11.02.11;11.02.11.2020
4;TUAH MESADE;11.02.11;11.02.11.2021
4;SUMUKH ALAS;11.02.11;11.02.11.2022
4;ALUKH BAKHU;11.02.11;11.02.11.2023
4;SEPEKHINDING;11.02.11;11.02.11.2024
4;TANOH SUBUKH;11.02.11;11.02.11.2025
4;PINGGAN MBELANG;11.02.11;11.02.11.2026
4;SIGAI INDAH;11.02.11;11.02.11.2027
4;UKEKH DELENG;11.02.11;11.02.11.2028
4;ALAS MESIKHAT;11.02.11;11.02.11.2029
4;TITI HAKHAPEN;11.02.11;11.02.11.2030
3;KETAMBE;11.02;11.02.12
4;AUNAN SEPAKAT;11.02.12;11.02.12.2001
4;LAWE PENANGGALAN;11.02.12;11.02.12.2002
4;LAWE MENGKUDU;11.02.12;11.02.12.2003
4;JAMBUR LAK-LAK;11.02.12;11.02.12.2004
4;SIMPANG TIGA JONGAR;11.02.12;11.02.12.2005
4;JONGAR ASLI;11.02.12;11.02.12.2006
4;KETAMBE;11.02.12;11.02.12.2007
4;RUMAH BUNDAR;11.02.12;11.02.12.2008
4;PENYEBERANGAN CINGKAM;11.02.12;11.02.12.2009
4;DELENG DAMAR;11.02.12;11.02.12.2010
4;BINTANG BENER;11.02.12;11.02.12.2011
4;SUKA RIMBUN;11.02.12;11.02.12.2012
4;LAWE AUNAN;11.02.12;11.02.12.2013
4;BENER BEPAPAH;11.02.12;11.02.12.2014
4;PENUNGKUNEN;11.02.12;11.02.12.2015
4;DATOK PINING;11.02.12;11.02.12.2016
4;KATI MAJU;11.02.12;11.02.12.2017
4;LEUSER;11.02.12;11.02.12.2018
4;JATI SARA;11.02.12;11.02.12.2019
4;BUKIT MBAKHU;11.02.12;11.02.12.2020
4;KAYU METANGUR;11.02.12;11.02.12.2021
4;LAWE SEMBEKAN;11.02.12;11.02.12.2022
4;LAWE BERINGIN;11.02.12;11.02.12.2023
4;LAWE GER-GER;11.02.12;11.02.12.2024
4;SIMPUR JAYA;11.02.12;11.02.12.2025
3;DELENG POKHKISEN;11.02;11.02.13
4;SALANG BARU;11.02.13;11.02.13.2001
4;RANTO DIOR;11.02.13;11.02.13.2002
4;LEMBAH ALAS;11.02.13;11.02.13.2003
4;TENEMBAK LANG-LANG;11.02.13;11.02.13.2004
4;SALANG SIGOTOM;11.02.13;11.02.13.2005
4;TUALANG LAMA;11.02.13;11.02.13.2006
4;GUSUNG BATU;11.02.13;11.02.13.2007
4;KAYA PANGUR;11.02.13;11.02.13.2008
4;SEPAKAT;11.02.13;11.02.13.2009
4;LAWE PANGKAT;11.02.13;11.02.13.2010
4;BUNGA MELUR;11.02.13;11.02.13.2011
4;PENAMPAAN;11.02.13;11.02.13.2012
4;TERUTUNG MBELANG;11.02.13;11.02.13.2013
4;SALANG MUARA;11.02.13;11.02.13.2014
4;LAWE HAKHUM;11.02.13;11.02.13.2015
4;TANOH KHUKAHEN;11.02.13;11.02.13.2016
4;TADING NI ULIHI;11.02.13;11.02.13.2017
4;PESELUK PESIMBE;11.02.13;11.02.13.2018
4;KANE LOT;11.02.13;11.02.13.2019
4;MUHAJIRIN;11.02.13;11.02.13.2020
4;BERIRING NARU;11.02.13;11.02.13.2021
4;KATI  JEROH;11.02.13;11.02.13.2022
3;LAWE SUMUR;11.02;11.02.14
4;TERUTUNG MEGARA LAWE PASARAN;11.02.14;11.02.14.2001
4;KISAM GABUNGAN;11.02.14;11.02.14.2002
4;KISAM KUTE PASIR;11.02.14;11.02.14.2003
4;LAWE SUMUR;11.02.14;11.02.14.2004
4;LAWE SUMUR BARU;11.02.14;11.02.14.2005
4;KUTE LESUNG;11.02.14;11.02.14.2006
4;BERANDANG;11.02.14;11.02.14.2007
4;KUTE BUNIN;11.02.14;11.02.14.2008
4;BUAH PALA;11.02.14;11.02.14.2009
4;PANOSAN;11.02.14;11.02.14.2010
4;LAWE PASARAN TENGKU MBELIN;11.02.14;11.02.14.2011
4;TERUTUNG MEGAHKE MBAKHU;11.02.14;11.02.14.2012
4;KISAM LESTARI;11.02.14;11.02.14.2013
4;KISAM KUTE RAMBE;11.02.14;11.02.14.2014
4;LAWE POLAK;11.02.14;11.02.14.2015
4;LAWES SUMUR SEPAKAT;11.02.14;11.02.14.2016
4;SETIA BARU;11.02.14;11.02.14.2017
4;TEGER MIKO;11.02.14;11.02.14.2018
3;TANOH ALAS;11.02;11.02.15
4;SALIM PINIM I;11.02.15;11.02.15.2001
4;JAMBUR DAMAR;11.02.15;11.02.15.2002
4;ALUR LANGSAT;11.02.15;11.02.15.2003
4;RAMBAH SAYANG;11.02.15;11.02.15.2004
4;RUMAH LUAR;11.02.15;11.02.15.2006
4;TENEMBAK  ALAS;11.02.15;11.02.15.2007
4;LAWE TUNGKAL;11.02.15;11.02.15.2008
4;SALIM PINIM II;11.02.15;11.02.15.2009
4;JAMBUKH PEKHMATE;11.02.15;11.02.15.2010
4;KHUTUNG MBELANG;11.02.15;11.02.15.2011
4;TIMANG RASA;11.02.15;11.02.15.2012
4;STAMBUL JAYA;11.02.15;11.02.15.2013
4;ALUR NANGKE;11.02.15;11.02.15.2014
4;KUTE MEJILE;11.02.15;11.02.15.2015
3;LEUSER;11.02;11.02.16
4;BINTANG ALGA MUSARA;11.02.16;11.02.16.2001
4;BINTANG BUKIT INDAH;11.02.16;11.02.16.2002
4;TANJUNG SARI;11.02.16;11.02.16.2003
4;BUN-BUN ALAS;11.02.16;11.02.16.2004
4;NAGA TIMBUL;11.02.16;11.02.16.2005
4;GUNUNG PAK-PAK;11.02.16;11.02.16.2006
4;BUKIT MERIAH;11.02.16;11.02.16.2007
4;PERMATA MUSARA;11.02.16;11.02.16.2008
4;LAUT TAWAR;11.02.16;11.02.16.2009
4;KANE MENDE;11.02.16;11.02.16.2010
4;LAWE SEKHAKUT;11.02.16;11.02.16.2011
4;BUNBUN INDAH;11.02.16;11.02.16.2012
4;SUKA DAMAI;11.02.16;11.02.16.2013
4;TUAH KEKHINE;11.02.16;11.02.16.2014
4;PUNCE NALI;11.02.16;11.02.16.2015
4;SADE ATE;11.02.16;11.02.16.2016
4;AKHIH MAJILE;11.02.16;11.02.16.2017
4;UKHAT PESELUK;11.02.16;11.02.16.2018
4;TUNAS MUDE;11.02.16;11.02.16.2019
4;GAYE SENDAH;11.02.16;11.02.16.2020
4;KUTE HAKHAPEN;11.02.16;11.02.16.2021
4;KOMPAS;11.02.16;11.02.16.2022
4;SEPAKAT;11.02.16;11.02.16.2023
2;KAB. ACEH TIMUR;11;11.03
3;DARUL AMAN;11.03;11.03.01
4;ALUE LUDDIN SA;11.03.01;11.03.01.2001
4;ALUE LUDDIN DUA;11.03.01;11.03.01.2002
4;ALUE DALAM;11.03.01;11.03.01.2003
4;DAMA PULO SA;11.03.01;11.03.01.2004
4;DAMA PULO DUA;11.03.01;11.03.01.2005
4;BUKET KULAM;11.03.01;11.03.01.2006
4;SEUNEUBOK TEUNGOH;11.03.01;11.03.01.2007
4;JUNGKA GAJAH;11.03.01;11.03.01.2008
4;SEUNEUBOK SIMPANG;11.03.01;11.03.01.2009
4;MATANG PINEUNG;11.03.01;11.03.01.2010
4;LHOK GEULUMPANG;11.03.01;11.03.01.2011
4;BLANG BUKET;11.03.01;11.03.01.2012
4;MEUNASAH KEUTAPANG;11.03.01;11.03.01.2013
4;BUKET RUMIA;11.03.01;11.03.01.2014
4;ALUE GADENG;11.03.01;11.03.01.2015
4;KAPAI BARO;11.03.01;11.03.01.2016
4;SEUNEUBOK  TUHA SA;11.03.01;11.03.01.2017
4;SEUNEUBOK  TUHA DUA;11.03.01;11.03.01.2018
4;SEUNEUBOK  BULOH;11.03.01;11.03.01.2019
4;GASEH SAYANG;11.03.01;11.03.01.2020
4;ALUE LHOK;11.03.01;11.03.01.2021
4;TRIENG GADENG;11.03.01;11.03.01.2022
4;GRONG-GRONG;11.03.01;11.03.01.2023
4;MATANG GEUTO;11.03.01;11.03.01.2024
4;ALUE MERBO;11.03.01;11.03.01.2025
4;BUKET RAYA;11.03.01;11.03.01.2026
4;GAMPONG KEUDE;11.03.01;11.03.01.2027
4;PEUKAN IDI CUT;11.03.01;11.03.01.2028
4;GAMPONG BEUNOT;11.03.01;11.03.01.2029
4;SEUNEUBOK  BAROH;11.03.01;11.03.01.2030
4;TEUPIN DRUM;11.03.01;11.03.01.2031
4;KUALA IDI CUT;11.03.01;11.03.01.2032
4;SEUNEUBOK  ACEH;11.03.01;11.03.01.2034
4;GAMPONG BARO;11.03.01;11.03.01.2035
4;BAGOK PANAH SA;11.03.01;11.03.01.2036
4;BAGOK PANAH DUA;11.03.01;11.03.01.2037
4;BAGOK PANAH LHEE;11.03.01;11.03.01.2038
4;BAGOK PANAH PEUT;11.03.01;11.03.01.2039
4;BUKET TUALANG;11.03.01;11.03.01.2040
4;KEUMUNENG SA;11.03.01;11.03.01.2041
4;KEUMUNENG DUA;11.03.01;11.03.01.2042
4;KEUMUNENG LHEE;11.03.01;11.03.01.2043
4;KEUMUNENG PEUT;11.03.01;11.03.01.2044
4;KEUMUNENG LIMONG;11.03.01;11.03.01.2045
4;MEUNASAH BLANG;11.03.01;11.03.01.2046
3;JULOK;11.03;11.03.02
4;BLANG KEUMAHANG;11.03.02;11.03.02.2001
4;BLANG JAMBEE;11.03.02;11.03.02.2002
4;KEUMUNENG;11.03.02;11.03.02.2003
4;LADANG BARO;11.03.02;11.03.02.2004
4;BUKET PANYANG;11.03.02;11.03.02.2005
4;SEUNEUBOK  RAMBONG;11.03.02;11.03.02.2006
4;SEUNEUBOK  BARO;11.03.02;11.03.02.2007
4;BLANG MIDEUN;11.03.02;11.03.02.2008
4;PAYA BAKONG;11.03.02;11.03.02.2009
4;TEUPIN RAYA;11.03.02;11.03.02.2010
4;LHOK RAMBONG;11.03.02;11.03.02.2011
4;JULOK TUNONG;11.03.02;11.03.02.2012
4;ULEE ATEUNG;11.03.02;11.03.02.2013
4;ULEE BLANG;11.03.02;11.03.02.2014
4;LABUHAN;11.03.02;11.03.02.2015
4;NALEUNG;11.03.02;11.03.02.2016
4;MANE RAMPAK;11.03.02;11.03.02.2017
4;MATANG;11.03.02;11.03.02.2018
4;BLANG UYOK;11.03.02;11.03.02.2019
4;BLANG PAUH SA;11.03.02;11.03.02.2020
4;BLANG PAUH DUA;11.03.02;11.03.02.2021
4;ULEE TANOH;11.03.02;11.03.02.2022
4;KEUDE KUTA BINJEI;11.03.02;11.03.02.2023
4;BUKIT SEROJA;11.03.02;11.03.02.2024
4;KUALA GEULUMPANG;11.03.02;11.03.02.2025
4;GAMPONG BARO;11.03.02;11.03.02.2026
4;TUMPOK TEUNGOH;11.03.02;11.03.02.2027
4;SEUMATANG;11.03.02;11.03.02.2028
4;UJONG TUNONG;11.03.02;11.03.02.2029
4;BUKIT DINDENG;11.03.02;11.03.02.2030
4;PAYA PASI;11.03.02;11.03.02.2031
4;ALUE CEK DOI;11.03.02;11.03.02.2032
4;BLANG GLEUM;11.03.02;11.03.02.2033
4;TANJONG TOK BLANG;11.03.02;11.03.02.2034
4;BUKET MAKMU;11.03.02;11.03.02.2035
4;LHOK SEUNTANG;11.03.02;11.03.02.2036
4;SIMPANG LHEE;11.03.02;11.03.02.2037
3;IDI RAYEUK;11.03;11.03.03
4;GAMPONG JAWA;11.03.03;11.03.03.2001
4;KEUDE BLANG;11.03.03;11.03.03.2002
4;TANOH ANOE;11.03.03;11.03.03.2003
4;KUALA PEUDAWA PUNTONG;11.03.03;11.03.03.2004
4;GAMPONG ACEH;11.03.03;11.03.03.2005
4;KUTA BLANG;11.03.03;11.03.03.2006
4;GAMPONG TANJONG;11.03.03;11.03.03.2007
4;BLANG GEULUMPANG;11.03.03;11.03.03.2008
4;MEUNASAH  PU'UK;11.03.03;11.03.03.2009
4;BANTAYAN TIMU;11.03.03;11.03.03.2010
4;KEUTAPANG  MAMEH;11.03.03;11.03.03.2011
4;SEUNEUBOK  RAMBONG;11.03.03;11.03.03.2012
4;KUALA IDI;11.03.03;11.03.03.2013
4;KEUDE ACEH;11.03.03;11.03.03.2014
4;SEUNEUBOK BACEE;11.03.03;11.03.03.2023
4;TITI BARO;11.03.03;11.03.03.2029
4;TANJONG KAPAI;11.03.03;11.03.03.2047
4;ALUE DUA MUKA O;11.03.03;11.03.03.2048
4;ALUE DUA MUKA S;11.03.03;11.03.03.2049
4;ULEE BLANG;11.03.03;11.03.03.2050
4;BUKET JOK;11.03.03;11.03.03.2051
4;BUKET MEULINTEUNG;11.03.03;11.03.03.2052
4;GAMPONG JALAN;11.03.03;11.03.03.2053
4;TEUPIN BATEE;11.03.03;11.03.03.2054
4;BUKET LANGA;11.03.03;11.03.03.2055
4;BUKET PALA;11.03.03;11.03.03.2056
4;BUKET JUARA;11.03.03;11.03.03.2057
4;SEUNEUBOK TUTONG;11.03.03;11.03.03.2058
4;SEUNEUBOK TUHA;11.03.03;11.03.03.2059
4;SAMPOIMAH;11.03.03;11.03.03.2060
4;DAMA PULO;11.03.03;11.03.03.2061
4;GUREB BLANG;11.03.03;11.03.03.2062
4;GAMPONG BARO;11.03.03;11.03.03.2064
4;SEUNEUBOK TEUNGOH P.PUNTONG;11.03.03;11.03.03.2065
4;KUTA LAWAH;11.03.03;11.03.03.2067
3;BIREM BAYEUN;11.03;11.03.04
4;JAMBO LABU;11.03.04;11.03.04.2001
4;ALUE CANANG;11.03.04;11.03.04.2002
4;ALUE DRIEN;11.03.04;11.03.04.2003
4;BUKET TIGA;11.03.04;11.03.04.2004
4;BENTENG;11.03.04;11.03.04.2005
4;AFELING II BUKIT;11.03.04;11.03.04.2006
4;KEUMUNENG  HULU;11.03.04;11.03.04.2007
4;PEUTOW;11.03.04;11.03.04.2008
4;ALUE BULOH;11.03.04;11.03.04.2009
4;ALUE TEH;11.03.04;11.03.04.2010
4;PAYA RAMBONG;11.03.04;11.03.04.2011
4;ALUE GADENG SA;11.03.04;11.03.04.2012
4;PAYA TAMPAH;11.03.04;11.03.04.2013
4;PAYA BILI DUA;11.03.04;11.03.04.2014
4;PAYA BILI SA;11.03.04;11.03.04.2015
4;PAYA PEULAWI;11.03.04;11.03.04.2016
4;KEUDE BIREM;11.03.04;11.03.04.2017
4;BAYEUN;11.03.04;11.03.04.2018
4;ARAMIYAH;11.03.04;11.03.04.2019
4;BLANG TUALANG;11.03.04;11.03.04.2020
4;BUKET SEULEUMAK;11.03.04;11.03.04.2021
4;BIREM RAYEUK;11.03.04;11.03.04.2022
4;ALUE GADENG;11.03.04;11.03.04.2023
4;ALUE GADENG DUA;11.03.04;11.03.04.2024
4;ALUE SENTANG;11.03.04;11.03.04.2025
4;MERBOU DUA;11.03.04;11.03.04.2026
4;ALUE NYAMOEK;11.03.04;11.03.04.2027
3;SERBAJADI;11.03;11.03.05
4;LOKOP;11.03.05;11.03.05.2001
4;TERUJAK;11.03.05;11.03.05.2002
4;TUALANG;11.03.05;11.03.05.2003
4;LELES;11.03.05;11.03.05.2004
4;UJUNG KARANG;11.03.05;11.03.05.2005
4;NALON;11.03.05;11.03.05.2006
4;JERING;11.03.05;11.03.05.2007
4;LOOT;11.03.05;11.03.05.2008
4;SEKU ALAN;11.03.05;11.03.05.2009
4;SUNTI;11.03.05;11.03.05.2010
4;UMAH TARING;11.03.05;11.03.05.2011
4;BUNIN;11.03.05;11.03.05.2012
4;SEMBUANG;11.03.05;11.03.05.2013
4;SEULEUMAK;11.03.05;11.03.05.2014
4;MESIR;11.03.05;11.03.05.2015
4;RAMPAH;11.03.05;11.03.05.2016
4;ARUL DURIN;11.03.05;11.03.05.2022
3;NURUSSALAM;11.03;11.03.06
4;KEUDE BAGOK SA;11.03.06;11.03.06.2001
4;KEUDE BAGOK DUA;11.03.06;11.03.06.2002
4;ASAN TANJONG;11.03.06;11.03.06.2003
4;BANTAYAN;11.03.06;11.03.06.2004
4;MATANG SEULEUMAK;11.03.06;11.03.06.2005
4;TEUPIN PUKAT;11.03.06;11.03.06.2006
4;MATANG NEUHEUN;11.03.06;11.03.06.2007
4;KUALA BAGOK;11.03.06;11.03.06.2008
4;MEUNASAH  TEUNGOH;11.03.06;11.03.06.2009
4;MEDANG ARA;11.03.06;11.03.06.2010
4;PEULAWI;11.03.06;11.03.06.2011
4;BAROH BUGENG;11.03.06;11.03.06.2012
4;SEUMATANG  ARON;11.03.06;11.03.06.2013
4;BLANG PANJOU;11.03.06;11.03.06.2014
4;PULO U;11.03.06;11.03.06.2025
4;COT ASAN;11.03.06;11.03.06.2026
4;PAYA ENJEE;11.03.06;11.03.06.2027
4;SEULEUMAK MUDA;11.03.06;11.03.06.2028
4;MATANG PANYANG;11.03.06;11.03.06.2029
4;MEUNASAH HAGU;11.03.06;11.03.06.2030
4;MATANG KUNYET;11.03.06;11.03.06.2031
4;BUKET PANJOU;11.03.06;11.03.06.2032
4;BUKET MEURAK;11.03.06;11.03.06.2033
4;BUKET PANYANG;11.03.06;11.03.06.2034
4;SEUNEUBOK DALAM;11.03.06;11.03.06.2035
4;GAMPONG MESJID;11.03.06;11.03.06.2036
4;ALUE SIWAH SERDANG;11.03.06;11.03.06.2037
4;GAMPONG LHEE;11.03.06;11.03.06.2038
4;BEURANDANG;11.03.06;11.03.06.2039
4;GAMPONG JALAN;11.03.06;11.03.06.2040
4;SEUNEUBOK RAMBONG;11.03.06;11.03.06.2041
3;PEUREULAK;11.03;11.03.07
4;PASIR PUTIH;11.03.07;11.03.07.2001
4;TUALANG;11.03.07;11.03.07.2002
4;KEUDE PEUREULAK;11.03.07;11.03.07.2003
4;LEUGE;11.03.07;11.03.07.2004
4;UTEUN DAMA;11.03.07;11.03.07.2005
4;PUNTI;11.03.07;11.03.07.2006
4;ALUE DUA PAYA GAJAH;11.03.07;11.03.07.2007
4;BLANG BITRA;11.03.07;11.03.07.2008
4;KUALA BUGAK;11.03.07;11.03.07.2009
4;PAYA LIPAH;11.03.07;11.03.07.2010
4;SEUMATANG  MUDA ITAM;11.03.07;11.03.07.2011
4;LHOK DALAM;11.03.07;11.03.07.2012
4;BEUSA MEURANOE;11.03.07;11.03.07.2013
4;BANGKA RIMUNG;11.03.07;11.03.07.2014
4;TANOH RATA;11.03.07;11.03.07.2015
4;BANDRONG;11.03.07;11.03.07.2016
4;BLANG BALOK;11.03.07;11.03.07.2017
4;COT MUDA ITAM;11.03.07;11.03.07.2018
4;KEUMUNENG;11.03.07;11.03.07.2019
4;KUALA LEUGE;11.03.07;11.03.07.2020
4;BALEE BUYA;11.03.07;11.03.07.2021
4;ALUE NIBONG;11.03.07;11.03.07.2022
4;SEUNEUBOK PEUSANGAN;11.03.07;11.03.07.2023
4;SEUNEUBOK ACEH;11.03.07;11.03.07.2024
4;SEUNEUBOK PIDIE;11.03.07;11.03.07.2025
4;DAMA TUTONG;11.03.07;11.03.07.2026
4;MATANG GLEUM;11.03.07;11.03.07.2027
4;LUBOK PEMPENG;11.03.07;11.03.07.2028
4;BUKET PALA;11.03.07;11.03.07.2029
4;PAYA KALUI;11.03.07;11.03.07.2030
4;CEK MBON;11.03.07;11.03.07.2031
4;PAYA MEULIGOU;11.03.07;11.03.07.2032
4;BLANG SIMPO;11.03.07;11.03.07.2033
4;BLANG BATEE;11.03.07;11.03.07.2034
4;MATANG PEULAWI;11.03.07;11.03.07.2035
4;COT GEULUMPANG;11.03.07;11.03.07.2036
4;ALUE RAMBONG;11.03.07;11.03.07.2037
4;COT KEH;11.03.07;11.03.07.2038
3;RANTAU SELAMAT;11.03;11.03.08
4;BAYEUN;11.03.08;11.03.08.2001
4;RANTAU PANJANG;11.03.08;11.03.08.2002
4;ALUE RAYA;11.03.08;11.03.08.2003
4;ALUE KUMBA;11.03.08;11.03.08.2004
4;SEUNEUBOK  DALAM;11.03.08;11.03.08.2005
4;ALUE SEULEUMAK;11.03.08;11.03.08.2006
4;SARAH KAYEE;11.03.08;11.03.08.2007
4;DAMAR SIPUT;11.03.08;11.03.08.2008
4;SIMPANG PEUT;11.03.08;11.03.08.2009
4;SIMPANG ANEUH;11.03.08;11.03.08.2010
4;ALUE PUNTI;11.03.08;11.03.08.2011
4;ALUE KAUL;11.03.08;11.03.08.2012
4;SARAH TEUBE;11.03.08;11.03.08.2013
4;ALUE TUWI;11.03.08;11.03.08.2014
3;SIMPANG ULIM;11.03;11.03.09
4;PEULALU;11.03.09;11.03.09.2001
4;NICAH AWE;11.03.09;11.03.09.2002
4;ALUE BULOH SA;11.03.09;11.03.09.2003
4;ALUE BULOH DUA;11.03.09;11.03.09.2004
4;TEUPIN BREUH;11.03.09;11.03.09.2005
4;MATANG RAYEUK;11.03.09;11.03.09.2006
4;MATANG KUMBANG;11.03.09;11.03.09.2007
4;BLANG NIE;11.03.09;11.03.09.2008
4;BANTAYAN;11.03.09;11.03.09.2010
4;MATANG WENG;11.03.09;11.03.09.2011
4;ALUE MULIENG;11.03.09;11.03.09.2012
4;PUCOK ALUE DUA;11.03.09;11.03.09.2013
4;GAMPONG BLANG;11.03.09;11.03.09.2014
4;KEUDE TUHA;11.03.09;11.03.09.2015
4;KUALA SIMPANG ULIM;11.03.09;11.03.09.2016
4;LAMPOH RAYEUK;11.03.09;11.03.09.2017
4;TEUPIN MAMPLAM;11.03.09;11.03.09.2018
4;TITI BAROH;11.03.09;11.03.09.2019
4;PUCOK ALUE SA;11.03.09;11.03.09.2020
4;PUCOK ALUE BARAT;11.03.09;11.03.09.2021
4;ARAKUNDO;11.03.09;11.03.09.2022
4;GAMPONG BARO;11.03.09;11.03.09.2023
4;MATANG SEUPENG;11.03.09;11.03.09.2024
3;RANTAU PEUREULAK;11.03;11.03.10
4;PAYA UNOU;11.03.10;11.03.10.2001
4;SEUNEUBOK  JOHAN;11.03.10;11.03.10.2002
4;SEUNEUBOK  BARO;11.03.10;11.03.10.2003
4;PULO BLANG;11.03.10;11.03.10.2004
4;BLANG BAROM;11.03.10;11.03.10.2005
4;SEUNEUBOK DALAM;11.03.10;11.03.10.2006
4;SEULEUMAK MUDA;11.03.10;11.03.10.2007
4;BHOM LAMA;11.03.10;11.03.10.2008
4;PASI PUTEH;11.03.10;11.03.10.2009
4;ALUE DUA;11.03.10;11.03.10.2010
4;BUKET PALA;11.03.10;11.03.10.2011
4;MATA IE;11.03.10;11.03.10.2012
4;ALUE UDEP;11.03.10;11.03.10.2013
4;SEUMALI;11.03.10;11.03.10.2014
4;PUNTI PAYONG;11.03.10;11.03.10.2015
4;PAYA PALAS;11.03.10;11.03.10.2016
4;TAMPAK;11.03.10;11.03.10.2017
4;KLIET;11.03.10;11.03.10.2018
4;ALUE GEUNTENG;11.03.10;11.03.10.2019
4;PERTAMINA;11.03.10;11.03.10.2020
4;ALUE BATEE;11.03.10;11.03.10.2021
4;BEURANDANG;11.03.10;11.03.10.2022
4;SEUMANAH  JAYA;11.03.10;11.03.10.2024
3;PANTE BIDARI;11.03;11.03.11
4;BLANG SEUNONG;11.03.11;11.03.11.2001
4;SUKA DAMAI;11.03.11;11.03.11.2002
4;PANTE LABU;11.03.11;11.03.11.2003
4;PANTE RAMBONG;11.03.11;11.03.11.2004
4;ALUE IE MIRAH;11.03.11;11.03.11.2005
4;SEUNEUBOK  TUHA;11.03.11;11.03.11.2006
4;SEUNEUBOK  SABOH;11.03.11;11.03.11.2007
4;BUKET KAREUNG;11.03.11;11.03.11.2008
4;BUKET BATA;11.03.11;11.03.11.2009
4;MEUNASAH  TUNONG;11.03.11;11.03.11.2010
4;MEUNASAH  TEUNGOH;11.03.11;11.03.11.2011
4;KEUDE BARO;11.03.11;11.03.11.2012
4;MATANG PERLAK;11.03.11;11.03.11.2013
4;GRONG-GRONG;11.03.11;11.03.11.2014
4;MATANG KRUET;11.03.11;11.03.11.2015
4;MEUNASAH LEUBOK;11.03.11;11.03.11.2016
4;PANTE PANAH;11.03.11;11.03.11.2017
4;PAYA DEMAM SA;11.03.11;11.03.11.2018
4;PAYA DEMAM DUA;11.03.11;11.03.11.2019
4;PAYA DEMAM LHEE;11.03.11;11.03.11.2020
4;MATANG PUDENG;11.03.11;11.03.11.2021
4;PUTOH SA;11.03.11;11.03.11.2022
4;PUTOH DUA;11.03.11;11.03.11.2023
4;SAH RAJA;11.03.11;11.03.11.2024
4;SIJUDO;11.03.11;11.03.11.2025
3;MADAT;11.03;11.03.12
4;MADAT;11.03.12;11.03.12.2001
4;MATANG KEUPULA SA;11.03.12;11.03.12.2002
4;MATANG KEUPULA DUA;11.03.12;11.03.12.2003
4;MATANG KEUPULA LHEE;11.03.12;11.03.12.2004
4;ULEE ATEUNG;11.03.12;11.03.12.2005
4;BLANG UBIT;11.03.12;11.03.12.2006
4;MATANG GURU;11.03.12;11.03.12.2007
4;PANTEE BAYAM;11.03.12;11.03.12.2008
4;MEUNASAH  ASAN;11.03.12;11.03.12.2009
